_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,f(x),FORCES,RTRWPMIX,ct_ffw_HP01_value,Design ID,Ancestry,FSOPT_Generation,FSOPT_Design_ID,FSOPT_Parent_ID
0.8,0.8794117647,0.1105882353,0.62,0.7376470588,0.5941176471,0.9110588235,0.3929411765,0.5270588235,2.117647059,0.1182352941,0.2368627451,0.382,0.3862745098,0.468,0.8852941176,,-0.5227233,-0.6162476,6.91917,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00205,,1,03_OPT/00/NSGA1_000/DES_00205,
0.7882352941,0.8823529412,0.1125490196,0.6552941176,0.5066666667,0.5784313725,0.8908235294,0.4564705882,0.5364705882,8.211764706,0.1335294118,0.09568627451,0.484,0.4078431373,0.476,0.8929411765,,-0.1306323,-0.3065208,6.74539,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00206,,1,03_OPT/00/NSGA1_000/DES_00206,
0.8282352941,0.8617647059,0.1066666667,0.6835294118,0.6296078431,0.5250980392,0.9072941176,0.4376470588,0.577254902,0.4705882353,0.1182352941,0.2431372549,0.428,0.4490196078,0.446,0.9031372549,,-0.6864229,-0.4751962,7.06721,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00207,,1,03_OPT/00/NSGA1_000/DES_00207,
0.7917647059,0.8539215686,0.1188235294,0.6647058824,0.417254902,0.5925490196,0.9223529412,0.4682352941,0.6462745098,6.235294118,0.1229411765,0.2196078431,0.424,0.4431372549,0.478,0.7909803922,,-0.5491667,-0.4592853,6.68412,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00208,,1,03_OPT/00/NSGA1_000/DES_00208,
0.81,0.8911764706,0.1050980392,0.6447058824,0.6221568627,0.5690196078,0.9204705882,0.4541176471,0.702745098,1.458823529,0.1041176471,0.1176470588,0.484,0.4568627451,0.454,0.8062745098,,-0.6236856,-0.5474047,6.97442,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00209,,1,03_OPT/00/NSGA1_000/DES_00209,
0.8011764706,0.8735294118,0.1050980392,0.6035294118,0.5849019608,0.508627451,0.9016470588,0.3788235294,0.3952941176,10.35294118,0.13,0.1866666667,0.434,0.3607843137,0.478,0.9745098039,,-0.3350368,-0.6142091,6.84739,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00210,,1,03_OPT/00/NSGA1_000/DES_00210,
0.8123529412,0.8911764706,0.1305882353,0.7117647059,0.4694117647,0.5619607843,0.9091764706,0.2494117647,0.4298039216,7.882352941,0.1178431373,0.1458823529,0.486,0.4039215686,0.444,0.9235294118,,-0.5245291,-0.2686995,6.99453,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00211,,1,03_OPT/00/NSGA1_000/DES_00211,
0.8088235294,0.9647058824,0.1062745098,0.6811764706,0.6333333333,0.5203921569,0.8969411765,0.3388235294,0.2666666667,4.752941176,0.1335294118,0.2023529412,0.434,0.3568627451,0.452,0.9566666667,,-0.2952666,-0.3659674,7.20791,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00212,,1,03_OPT/00/NSGA1_000/DES_00212,
0.7935294118,0.8294117647,0.122745098,0.6376470588,0.3278431373,0.5933333333,0.9058823529,0.4141176471,0.6337254902,1.458823529,0.1021568627,0.3152941176,0.336,0.4960784314,0.456,0.8139215686,,-0.5934986,-0.5112814,6.68661,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00213,,1,03_OPT/00/NSGA1_000/DES_00213,
0.8529411765,0.9068627451,0.1160784314,0.6588235294,0.4768627451,0.5368627451,0.8988235294,0.4235294118,0.7874509804,9.529411765,0.09509803922,0.1349019608,0.468,0.4980392157,0.458,0.8954901961,,-0.8337373,-0.3906288,7.34578,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00214,,1,03_OPT/00/NSGA1_000/DES_00214,
0.7852941176,0.868627451,0.1250980392,0.6858823529,0.5178431373,0.6074509804,0.9289411765,0.4847058824,0.5992156863,4.094117647,0.1205882353,0.2180392157,0.412,0.437254902,0.502,0.7935294118,,-0.5611844,-0.3853903,6.71495,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00215,,1,03_OPT/00/NSGA1_000/DES_00215,
0.8147058824,0.8715686275,0.1101960784,0.5882352941,0.5774509804,0.5784313725,0.8931764706,0.4494117647,0.4392156863,10.68235294,0.1037254902,0.1082352941,0.438,0.3333333333,0.392,0.8521568627,,-0.5461435,-0.6786995,6.95952,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00216,,1,03_OPT/00/NSGA1_000/DES_00216,
0.7958823529,0.8117647059,0.1309803922,0.6223529412,0.2533333333,0.5870588235,0.9223529412,0.4823529412,0.6211764706,11.01176471,0.1241176471,0.2070588235,0.442,0.4450980392,0.426,0.6941176471,,-0.4744689,-0.5128486,6.6975,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00217,,1,03_OPT/00/NSGA1_000/DES_00217,
0.7894117647,0.8794117647,0.1066666667,0.7376470588,0.57,0.548627451,0.8908235294,0.3223529412,0.351372549,6.564705882,0.1225490196,0.2180392157,0.496,0.4254901961,0.45,0.9337254902,,-0.6141306,-0.3748493,6.76091,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00218,,1,03_OPT/00/NSGA1_000/DES_00218,
0.8188235294,0.9254901961,0.1082352941,0.7694117647,0.6147058824,0.5352941176,0.9002352941,0.2117647059,0.3858823529,11.34117647,0.1249019608,0.1239215686,0.42,0.4156862745,0.488,0.8750980392,,-0.5420475,-0.1362494,7.14781,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00219,,1,03_OPT/00/NSGA1_000/DES_00219,
0.7864705882,0.9333333333,0.1066666667,0.6882352941,0.4507843137,0.5643137255,0.8903529412,0.2,0.4266666667,0.1411764706,0.1311764706,0.142745098,0.424,0.4274509804,0.412,0.9898039216,,-0.1130097,-0.3131023,6.86262,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00220,,1,03_OPT/00/NSGA1_000/DES_00220,
0.7958823529,0.818627451,0.1098039216,0.6247058824,0.7637254902,0.5478431373,0.9077647059,0.4352941176,0.7058823529,5.905882353,0.1182352941,0.2258823529,0.378,0.4098039216,0.454,0.8011764706,,-0.5544339,-0.569,6.79691,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00221,,1,03_OPT/00/NSGA1_000/DES_00221,
0.7835294118,0.831372549,0.1309803922,0.6823529412,0.4098039216,0.5909803922,0.9068235294,0.4729411765,0.608627451,5.411764706,0.1229411765,0.2196078431,0.474,0.4333333333,0.486,0.8343137255,,-0.5499004,-0.4176869,6.60868,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00222,,1,03_OPT/00/NSGA1_000/DES_00222,
0.8464705882,0.8450980392,0.1117647059,0.64,0.4954901961,0.5549019608,0.9312941176,0.5176470588,0.7592156863,0.9647058824,0.09274509804,0.1176470588,0.414,0.4137254902,0.414,0.9770588235,,-0.6763763,-0.4933158,7.15733,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00223,,1,03_OPT/00/NSGA1_000/DES_00223,
0.8129411765,0.818627451,0.1054901961,0.6329411765,0.4619607843,0.5909803922,0.9143529412,0.3741176471,0.6619607843,7.552941176,0.1158823529,0.2525490196,0.482,0.437254902,0.358,0.8623529412,,-0.6332711,-0.5804935,6.85817,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00224,,1,03_OPT/00/NSGA1_000/DES_00224,
0.8464705882,0.8303921569,0.111372549,0.6858823529,0.2496078431,0.6011764706,0.8988235294,0.2870588235,0.7247058824,-0.6823529412,0.09392156863,0.2556862745,0.264,0.4882352941,0.476,0.8750980392,,-0.7936373,-0.4039268,7.13459,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00225,,1,03_OPT/00/NSGA1_000/DES_00225,
0.8070588235,0.8480392157,0.1125490196,0.6658823529,0.3539215686,0.5392156863,0.8978823529,0.4258823529,0.4925490196,9.035294118,0.1307843137,0.2682352941,0.384,0.3529411765,0.492,0.8674509804,,-0.5588966,-0.5439398,6.80813,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00226,,1,03_OPT/00/NSGA1_000/DES_00226,
0.8241176471,0.8715686275,0.1003921569,0.6917647059,0.4731372549,0.5376470588,0.9364705882,0.5058823529,0.6933333333,4.258823529,0.07235294118,0.1866666667,0.41,0.4647058824,0.43,0.9056862745,,-0.9955432,-0.5341766,6.98144,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00227,,1,03_OPT/00/NSGA1_000/DES_00227,
0.8347058824,0.8382352941,0.1047058824,0.6247058824,0.4843137255,0.5705882353,0.9374117647,0.4635294118,0.737254902,3.105882353,0.0931372549,0.2870588235,0.424,0.337254902,0.354,0.8215686275,,-0.8451456,-0.6469691,7.05212,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00228,,1,03_OPT/00/NSGA1_000/DES_00228,
0.7982352941,0.918627451,0.1031372549,0.6529411765,0.5923529412,0.5462745098,0.8818823529,0.4047058824,0.5709803922,6.235294118,0.1268627451,0.06588235294,0.476,0.2843137255,0.494,0.8343137255,,-0.206168,-0.4309671,6.93851,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00229,,1,03_OPT/00/NSGA1_000/DES_00229,
0.7988235294,0.9019607843,0.1247058824,0.6564705882,0.6817647059,0.5345098039,0.8894117647,0.2141176471,0.5364705882,-0.02352941176,0.1249019608,0.1176470588,0.446,0.362745098,0.45,0.9770588235,,-0.1827557,-0.3177734,6.96998,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00230,,1,03_OPT/00/NSGA1_000/DES_00230,
0.8335294118,0.8901960784,0.1105882353,0.6741176471,0.5290196078,0.5525490196,0.9072941176,0.3811764706,0.4109803922,-0.5176470588,0.1405882353,0.07058823529,0.424,0.3764705882,0.442,0.9949019608,,0.2915247,0.03114835,7.14152,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00231,,1,03_OPT/00/NSGA1_000/DES_00231,
0.8394117647,0.9009803922,0.1180392157,0.6835294118,0.7003921569,0.5666666667,0.8889411765,0.2776470588,0.4925490196,2.117647059,0.1182352941,0.111372549,0.402,0.4274509804,0.49,0.9005882353,,-0.4892768,-0.300259,7.29171,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00232,,1,03_OPT/00/NSGA1_000/DES_00232,
0.8052941176,0.9176470588,0.1184313725,0.6658823529,0.6333333333,0.5117647059,0.8978823529,0.2658823529,0.5490196078,-1.011764706,0.1198039216,0.08470588235,0.426,0.4843137255,0.49,0.9668627451,,-0.2653254,-0.3387391,7.04138,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00233,,1,03_OPT/00/NSGA1_000/DES_00233,
0.7894117647,0.8598039216,0.102745098,0.6517647059,0.6221568627,0.5658823529,0.8950588235,0.3435294118,0.4894117647,0.3058823529,0.1323529412,0.2321568627,0.426,0.3980392157,0.482,0.7705882353,,-0.3898027,-0.5280894,6.73533,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00234,,1,03_OPT/00/NSGA1_000/DES_00234,
0.8235294118,0.8235294118,0.111372549,0.6317647059,0.4098039216,0.5917647059,0.9228235294,0.4164705882,0.6054901961,6.4,0.1225490196,0.2070588235,0.41,0.3705882353,0.434,0.8317647059,,-0.5651604,-0.6386684,6.94727,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00235,,1,03_OPT/00/NSGA1_000/DES_00235,
0.8052941176,0.9117647059,0.1074509804,0.6705882353,0.5215686275,0.5274509804,0.8823529412,0.3741176471,0.4737254902,5.905882353,0.1225490196,0.1615686275,0.486,0.3823529412,0.426,0.8878431373,,-0.4835125,-0.4898343,6.96352,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00236,,1,03_OPT/00/NSGA1_000/DES_00236,
0.8058823529,0.8882352941,0.1094117647,0.7,0.5625490196,0.5658823529,0.9002352941,0.2211764706,0.5490196078,5.741176471,0.1374509804,0.06745098039,0.398,0.3803921569,0.5,0.9515686275,,-0.1828459,-0.2711632,6.91947,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00237,,1,03_OPT/00/NSGA1_000/DES_00237,
0.7970588235,0.8274509804,0.1031372549,0.6835294118,0.6817647059,0.5345098039,0.9284705882,0.3011764706,0.7058823529,-0.8470588235,0.107254902,0.2870588235,0.47,0.4607843137,0.366,0.7501960784,,-0.5406954,-0.3382121,6.77429,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00238,,1,03_OPT/00/NSGA1_000/DES_00238,
0.7994117647,0.8098039216,0.1219607843,0.6517647059,0.5774509804,0.5752941176,0.9218823529,0.3247058824,0.7905882353,11.67058824,0.1115686275,0.2525490196,0.444,0.4156862745,0.414,0.8470588235,,-0.6230413,-0.4049448,6.75172,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00239,,1,03_OPT/00/NSGA1_000/DES_00239,
0.8064705882,0.9401960784,0.1090196078,0.6082352941,0.4135294118,0.5807843137,0.8832941176,0.5576470588,0.5396078431,-5.623529412,0.1205882353,0.05647058824,0.43,0.3882352941,0.46,0.8215686275,,0.1545912,-0.318606,7.054,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00240,,1,03_OPT/00/NSGA1_000/DES_00240,
0.8282352941,0.8362745098,0.1094117647,0.6576470588,0.6892156863,0.5470588235,0.9204705882,0.4,0.7529411765,8.211764706,0.1201960784,0.271372549,0.494,0.4450980392,0.448,0.8037254902,,-0.7515798,-0.5824662,7.05433,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00241,,1,03_OPT/00/NSGA1_000/DES_00241,
0.7829411765,0.8382352941,0.1415686275,0.6858823529,0.3054901961,0.6011764706,0.9261176471,0.4376470588,0.6650980392,3.6,0.1288235294,0.2666666667,0.304,0.4352941176,0.446,0.8496078431,,-0.4972061,-0.3675643,6.60038,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00242,,1,03_OPT/00/NSGA1_000/DES_00242,
0.8176470588,0.912745098,0.1023529412,0.6047058824,0.5290196078,0.5360784314,0.8865882353,0.4447058824,0.6023529412,3.929411765,0.1017647059,0.0831372549,0.454,0.3392156863,0.486,0.8547058824,,-0.5224558,-0.6517389,7.05829,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00243,,1,03_OPT/00/NSGA1_000/DES_00243,
0.7823529412,0.8901960784,0.1180392157,0.6517647059,0.5662745098,0.5141176471,0.9002352941,0.2423529412,0.4894117647,5.411764706,0.1343137255,0.2305882353,0.436,0.3431372549,0.48,0.9056862745,,-0.2694029,-0.3931617,6.75121,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00244,,1,03_OPT/00/NSGA1_000/DES_00244,
0.8311764706,0.8333333333,0.1003921569,0.6458823529,0.3054901961,0.5690196078,0.8988235294,0.3764705882,0.4768627451,2.117647059,0.1068627451,0.2258823529,0.238,0.437254902,0.46,0.9311764706,,-0.6439553,-0.6140616,7.00561,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00245,,1,03_OPT/00/NSGA1_000/DES_00245,
0.8011764706,0.9039215686,0.1094117647,0.6341176471,0.5811764706,0.531372549,0.8865882353,0.4447058824,0.5239215686,6.235294118,0.1021568627,0.08,0.398,0.2941176471,0.496,0.7833333333,,-0.5479251,-0.5859724,6.92991,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00246,,1,03_OPT/00/NSGA1_000/DES_00246,
0.8470588235,0.8647058824,0.1035294118,0.6917647059,0.5811764706,0.5658823529,0.8931764706,0.4988235294,0.6933333333,3.6,0.09549019608,0.1270588235,0.434,0.4666666667,0.426,0.8725490196,,-0.7812692,-0.4150479,7.20532,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00247,,1,03_OPT/00/NSGA1_000/DES_00247,
0.8535294118,0.8215686275,0.1007843137,0.6458823529,0.2719607843,0.5541176471,0.8941176471,0.4423529412,0.7968627451,3.105882353,0.09156862745,0.2776470588,0.284,0.4666666667,0.508,0.9464705882,,-0.9097317,-0.6289289,7.19234,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00248,,1,03_OPT/00/NSGA1_000/DES_00248,
0.7923529412,0.8352941176,0.1145098039,0.6564705882,0.4358823529,0.571372549,0.9444705882,0.4705882353,0.6807843137,2.117647059,0.1449019608,0.2698039216,0.322,0.4215686275,0.45,0.7858823529,,-0.3257926,-0.3790162,6.68459,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00249,,1,03_OPT/00/NSGA1_000/DES_00249,
0.7911764706,0.8215686275,0.1149019608,0.6847058824,0.6966666667,0.602745098,0.9134117647,0.3858823529,0.5898039216,6.729411765,0.121372549,0.2807843137,0.492,0.3960784314,0.394,0.87,,-0.6986488,-0.4822691,6.73603,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00250,,1,03_OPT/00/NSGA1_000/DES_00250,
0.7964705882,0.8931372549,0.1078431373,0.6105882353,0.5774509804,0.5815686275,0.8889411765,0.4847058824,0.577254902,5.905882353,0.1037254902,0.08156862745,0.464,0.2254901961,0.456,0.9694117647,,-0.4576761,-0.6145228,6.85747,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00251,,1,03_OPT/00/NSGA1_000/DES_00251,
0.82,0.8950980392,0.1031372549,0.6364705882,0.4954901961,0.58,0.8945882353,0.4705882353,0.3984313725,6.070588235,0.118627451,0.08941176471,0.468,0.3156862745,0.47,0.8598039216,,-0.3252548,-0.4841792,7.01659,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00252,,1,03_OPT/00/NSGA1_000/DES_00252,
0.7976470588,0.8696078431,0.1058823529,0.6423529412,0.3874509804,0.5862745098,0.9228235294,0.4964705882,0.7152941176,8.705882353,0.1245098039,0.2039215686,0.412,0.4137254902,0.4,0.7807843137,,-0.4174574,-0.4732096,6.73404,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00253,,1,03_OPT/00/NSGA1_000/DES_00253,
0.8176470588,0.8843137255,0.1054901961,0.6364705882,0.5774509804,0.5321568627,0.9068235294,0.4541176471,0.4674509804,-0.6823529412,0.121372549,0.2729411765,0.416,0.4176470588,0.44,0.8776470588,,-0.5638183,-0.5514733,7.00467,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00254,,1,03_OPT/00/NSGA1_000/DES_00254,
0.8152941176,0.9196078431,0.1058823529,0.6235294118,0.4656862745,0.5580392157,0.8912941176,0.4,0.6180392157,4.094117647,0.1249019608,0.16,0.454,0.3529411765,0.472,0.9031372549,,-0.2955561,-0.5163151,7.0509,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00255,,1,03_OPT/00/NSGA1_000/DES_00255,
0.8076470588,0.8254901961,0.108627451,0.66,0.5960784314,0.5454901961,0.9011764706,0.4870588235,0.4737254902,4.423529412,0.1296078431,0.1882352941,0.398,0.462745098,0.506,0.8903921569,,-0.3999423,-0.4121443,6.82911,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00256,,1,03_OPT/00/NSGA1_000/DES_00256,
0.8476470588,0.8392156863,0.1156862745,0.6517647059,0.4209803922,0.58,0.8988235294,0.4141176471,0.7466666667,-0.02352941176,0.09235294118,0.2494117647,0.316,0.4901960784,0.43,0.8776470588,,-0.9007909,-0.5555583,7.16121,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00257,,1,03_OPT/00/NSGA1_000/DES_00257,
0.7847058824,0.9166666667,0.1184313725,0.6741176471,0.4060784314,0.5980392157,0.9077647059,0.4376470588,0.5960784314,8.870588235,0.1131372549,0.1835294118,0.396,0.4725490196,0.452,0.9133333333,,-0.5513732,-0.4528421,6.80766,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00258,,1,03_OPT/00/NSGA1_000/DES_00258,
0.7935294118,0.8745098039,0.1239215686,0.6552941176,0.3725490196,0.5776470588,0.9355294118,0.4141176471,0.6337254902,11.34117647,0.1343137255,0.2729411765,0.47,0.4431372549,0.464,0.8062745098,,-0.4972452,-0.4085993,6.74086,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00259,,1,03_OPT/00/NSGA1_000/DES_00259,
