_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp_y,_2_fwd_4_COLUs_col4_0_speed_r_2_PV_sp,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_v_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_u_03,_2_fwd_3_GUIDEs_GUIDE_3_1_SplineSnap_4_SHIFTS_PV_t_02,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_t_angle,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_sp,_2_fwd_3_GUIDEs_GUIDE_2_4_circleSnap_PV_ax_end,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_v_02,_2_fwd_3_GUIDEs_GUIDE_2_1_SplineSnap_4_SHIFTS_PV_u_02,_2_fwd_2_VERTICAL_2_FRAME_seg02_PM_PV_zr_end,_2_fwd_2_VERTICAL_2_FRAME_seg01_PM_PV_zr_end,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_sp_midPoint,_2_fwd_2_VERTICAL_1_STEM_seg02_PM_PV_ar_mid,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_Start,_2_fwd_2_VERTICAL_1_STEM_seg01_PV_sp_End,_2_fwd_2_VERTICAL_1_STEM_PM_PV_zr_bulbNose,_2_fwd_2_VERTICAL_0_PM_PV_zr_FP,f(x),FORCES,WAVEHEIGHTS,Design ID,Ancestry,FSOPT_Generation,FSOPT_Design_ID,FSOPT_Parent_ID
0.2866666667,0.3466666667,0.5741176471,0.4345098039,0.4776470588,0.4376470588,0.08933333333,4.752941176,0.2980392157,0.5701960784,0.9347058824,0.3411764706,0.6996078431,0.4156862745,0.4752941176,0.1650980392,0.9098039216,0.7949019608,,-0.5591408,-0.9278151,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00862,,1,03_OPT/00/NSGA1_000/DES_00862,
0.2533333333,0.4066666667,0.1905882353,0.4611764706,0.5160784314,0.4117647059,0.09647058824,1.294117647,0.2760784314,0.582745098,0.9788235294,0.24,0.6078431373,1.356862745,0.6687058824,0.1607843137,0.9245098039,0.7682352941,,-0.2625579,-0.4984005,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00863,,1,03_OPT/00/NSGA1_000/DES_00863,
0.6866666667,0.5333333333,0.5952941176,0.4737254902,0.6588235294,0.36,0.1285882353,5.741176471,0.7654901961,0.5858823529,0.8952941176,0.3176470588,0.6415686275,1.011764706,0.6263529412,0.1137254902,0.8921568627,0.7407843137,,0.5553438,0.7069423,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00867,,1,03_OPT/00/NSGA1_000/DES_00867,
0.6533333333,0.2933333333,0.44,0.4643137255,0.2580392157,0.5223529412,0.1301176471,3.764705882,0.2666666667,0.5184313725,0.8835294118,0.3529411765,0.6447058824,1.694117647,0.6785882353,0.1439215686,0.9382352941,0.7956862745,,0.4529295,0.7671105,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00868,,1,03_OPT/00/NSGA1_000/DES_00868,
0.3533333333,0.2733333333,0.1976470588,0.4298039216,0.6011764706,0.4047058824,0.1036078431,-0.02352941176,0.3105882353,0.5435294118,0.8941176471,0.3521568627,0.6203921569,0.8941176471,0.6574117647,0.1709803922,0.9392156863,0.7282352941,,-0.1221596,-0.7199416,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00870,,1,03_OPT/00/NSGA1_000/DES_00870,
0.37,0.1933333333,0.3411764706,0.5301960784,0.5462745098,0.4211764706,0.07658823529,-3.976470588,0.2666666667,0.5325490196,0.9982352941,0.3725490196,0.6470588235,0.737254902,0.5472941176,0.1749019608,0.9254901961,0.8050980392,,-0.8107313,-0.9745932,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00871,,1,03_OPT/00/NSGA1_000/DES_00871,
0.5133333333,0.3,0.5152941176,0.5960784314,0.6149019608,0.5576470588,0.1423529412,8.705882353,0.3011764706,0.5231372549,0.8735294118,0.2996078431,0.7294117647,1.262745098,0.5134117647,0.137254902,0.8931372549,0.837254902,,1.036536,1.683245,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00875,,1,03_OPT/00/NSGA1_000/DES_00875,
0.4166666667,0.4733333333,0.4870588235,0.5207843137,0.04941176471,0.5929411765,0.1428627451,7.552941176,0.6337254902,0.4023529412,0.8605882353,0.3364705882,0.6345098039,1.11372549,0.5416470588,0.131372549,0.912745098,0.7603921569,,-0.05312497,-0.2954922,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00876,,1,03_OPT/00/NSGA1_000/DES_00876,
0.4166666667,0.41,0.4141176471,0.4141176471,0.5462745098,0.4988235294,0.104627451,3.6,0.4956862745,0.5654901961,0.8941176471,0.3239215686,0.6109803922,0.7921568627,0.5727058824,0.1603921569,0.887254902,0.7549019608,,-0.2117765,-0.7613978,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00877,,1,03_OPT/00/NSGA1_000/DES_00877,
0.59,0.3266666667,0.48,0.48,0.4419607843,0.5764705882,0.1469411765,4.423529412,0.3984313725,0.5294117647,0.8941176471,0.3568627451,0.6784313725,0.8156862745,0.6009411765,0.151372549,0.912745098,0.7478431373,,0.4904661,0.6192294,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00878,,1,03_OPT/00/NSGA1_000/DES_00878,
0.3933333333,0.6633333333,0.3741176471,0.4047058824,0.3705882353,0.4729411765,0.1321568627,10.84705882,0.5803921569,0.3992156863,0.8835294118,0.3411764706,0.6007843137,0.8862745098,0.6785882353,0.1592156863,0.8970588235,0.757254902,,0.2917005,-0.2042205,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00880,,1,03_OPT/00/NSGA1_000/DES_00880,
0.2033333333,0.4566666667,0.3105882353,0.4784313725,0.3101960784,0.5647058824,0.1143137255,5.741176471,0.1694117647,0.5576470588,0.9694117647,0.3482352941,0.6164705882,0.6745098039,0.5134117647,0.1431372549,0.8960784314,0.7862745098,,-0.2416574,-0.4706395,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00881,,1,03_OPT/00/NSGA1_000/DES_00881,
0.29,0.7566666667,0.5247058824,0.542745098,0.4447058824,0.4682352941,0.09392156863,0.4705882353,0.351372549,0.5121568627,0.8905882353,0.3160784314,0.6384313725,1.294117647,0.6743529412,0.1317647059,0.937254902,0.8278431373,,-0.604709,-0.2871264,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00884,,1,03_OPT/00/NSGA1_000/DES_00884,
0.4133333333,0.48,0.32,0.417254902,0.4145098039,0.3952941176,0.09341176471,-7.6,0.2635294118,0.5011764706,0.9635294118,0.2870588235,0.6549019608,0.5803921569,0.464,0.1501960784,0.9460784314,0.7603921569,,-0.467732,-0.9056755,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00886,,1,03_OPT/00/NSGA1_000/DES_00886,
0.5433333333,0.2233333333,0.4682352941,0.4094117647,0.56,0.5364705882,0.117372549,5.905882353,0.608627451,0.488627451,0.8641176471,0.3717647059,0.6439215686,0.8470588235,0.6644705882,0.122745098,0.8941176471,0.8066666667,,-0.3525564,-0.2879606,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00887,,1,03_OPT/00/NSGA1_000/DES_00887,
0.2966666667,0.4666666667,0.5905882353,0.4094117647,0.4611764706,0.4611764706,0.07556862745,3.929411765,0.2666666667,0.5435294118,0.92,0.2752941176,0.6423529412,0.7764705882,0.4682352941,0.1588235294,0.9274509804,0.7870588235,,-0.7067686,-1.074239,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00888,,1,03_OPT/00/NSGA1_000/DES_00888,
0.2366666667,0.47,0.3176470588,0.4705882353,0.3294117647,0.4211764706,0.09035294118,4.258823529,0.222745098,0.5717647059,0.9311764706,0.3278431373,0.6423529412,0.7058823529,0.5303529412,0.1596078431,0.8441176471,0.8098039216,,-0.2111322,-0.5056924,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00889,,1,03_OPT/00/NSGA1_000/DES_00889,
0.4466666667,0.5533333333,0.5058823529,0.5223529412,0.2552941176,0.4188235294,0.07352941176,-14.18823529,0.5145098039,0.4901960784,0.9641176471,0.3521568627,0.6219607843,1.874509804,0.5289411765,0.1541176471,0.9450980392,0.8011764706,,-1.026243,-1.099881,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00891,,1,03_OPT/00/NSGA1_000/DES_00891,
0.42,0.18,0.4894117647,0.5537254902,0.56,0.5623529412,0.1357254902,-2.0,0.542745098,0.4258823529,0.9105882353,0.3843137255,0.6925490196,0.8784313725,0.5727058824,0.1619607843,0.931372549,0.7933333333,,0.04971659,0.2907541,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00892,,1,03_OPT/00/NSGA1_000/DES_00892,
0.5233333333,0.2533333333,0.5247058824,0.431372549,0.6231372549,0.3835294118,0.1000392157,7.717647059,0.2823529412,0.2690196078,0.9176470588,0.3545098039,0.6407843137,0.9411764706,0.6305882353,0.1266666667,0.8980392157,0.8082352941,,-0.6266621,-0.8826411,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00893,,1,03_OPT/00/NSGA1_000/DES_00893,
0.5666666667,0.37,0.4423529412,0.5239215686,0.4639215686,0.5364705882,0.1285882353,9.364705882,0.351372549,0.4368627451,0.9105882353,0.3105882353,0.6980392157,1.317647059,0.5938823529,0.1384313725,0.918627451,0.82,,-0.1063506,0.4261997,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00894,,1,03_OPT/00/NSGA1_000/DES_00894,
0.2633333333,0.4966666667,0.3905882353,0.5317647059,0.4858823529,0.3858823529,0.1143137255,-5.294117647,0.4360784314,0.4698039216,0.9835294118,0.3129411765,0.6188235294,1.607843137,0.5416470588,0.1364705882,0.9362745098,0.7603921569,,0.05462394,0.09040157,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00895,,1,03_OPT/00/NSGA1_000/DES_00895,
0.3433333333,0.5233333333,0.4235294118,0.4156862745,0.5188235294,0.4258823529,0.09901960784,-8.423529412,0.09411764706,0.4901960784,0.9276470588,0.2996078431,0.6368627451,0.7450980392,0.4767058824,0.1392156863,0.9058823529,0.8349019608,,-0.5448174,-0.2651911,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00897,,1,03_OPT/00/NSGA1_000/DES_00897,
0.2533333333,0.4366666667,0.5035294118,0.417254902,0.5215686275,0.4447058824,0.1158431373,5.576470588,0.32,0.5968627451,0.9270588235,0.3050980392,0.6407843137,0.6823529412,0.4696470588,0.157254902,0.918627451,0.7831372549,,0.01618181,-0.06458489,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00898,,1,03_OPT/00/NSGA1_000/DES_00898,
0.2966666667,0.4766666667,0.5905882353,0.4596078431,0.3733333333,0.5011764706,0.1189019608,3.929411765,0.3168627451,0.5654901961,0.9523529412,0.2737254902,0.64,0.6352941176,0.4908235294,0.1431372549,0.9431372549,0.8082352941,,-0.2854575,0.0276089,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00899,,1,03_OPT/00/NSGA1_000/DES_00899,
0.3766666667,0.3433333333,0.3811764706,0.577254902,0.3952941176,0.44,0.1377647059,7.058823529,0.7403921569,0.5011764706,0.8629411765,0.2894117647,0.6078431373,1.050980392,0.6418823529,0.1321568627,0.9294117647,0.7854901961,,0.3913061,0.4682368,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00901,,1,03_OPT/00/NSGA1_000/DES_00901,
0.3533333333,0.2533333333,0.4352941176,0.5050980392,0.6066666667,0.4941176471,0.1148235294,0.3058823529,0.4737254902,0.568627451,0.9258823529,0.3223529412,0.6549019608,1.325490196,0.5585882353,0.1890196078,0.9392156863,0.802745098,,-0.001634673,0.4427702,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00902,,1,03_OPT/00/NSGA1_000/DES_00902,
0.5166666667,0.3133333333,0.52,0.4894117647,0.4007843137,0.5623529412,0.05619607843,11.67058824,0.417254902,0.4635294118,0.9276470588,0.3419607843,0.6674509804,1.254901961,0.6602352941,0.16,0.9039215686,0.8168627451,,-0.6587814,-1.216657,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00903,,1,03_OPT/00/NSGA1_000/DES_00903,
0.5233333333,0.35,0.3882352941,0.5239215686,0.6945098039,0.4211764706,0.110745098,0.6352941176,0.7184313725,0.5717647059,0.8858823529,0.391372549,0.6635294118,0.9490196078,0.5769411765,0.1345098039,0.9352941176,0.7478431373,,-0.2061635,-0.3993375,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00905,,1,03_OPT/00/NSGA1_000/DES_00905,
0.3266666667,0.59,0.5882352941,0.5176470588,0.1454901961,0.3270588235,0.1204313725,0.1411764706,0.1317647059,0.568627451,0.9676470588,0.2031372549,0.6462745098,0.1725490196,0.5091764706,0.1592156863,0.9470588235,0.8043137255,,-0.1764406,0.3758889,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00906,,1,03_OPT/00/NSGA1_000/DES_00906,
0.45,0.3266666667,0.3764705882,0.5411764706,0.4392156863,0.5152941176,0.1204313725,6.564705882,0.3011764706,0.5921568627,0.8723529412,0.2988235294,0.7356862745,1.764705882,0.4767058824,0.1258823529,0.9411764706,0.7556862745,,-0.1876999,0.1605218,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00907,,1,03_OPT/00/NSGA1_000/DES_00907,
0.2466666667,0.3566666667,0.5670588235,0.448627451,0.3074509804,0.5223529412,0.09035294118,4.094117647,0.3137254902,0.5011764706,0.94,0.2603921569,0.657254902,1.035294118,0.5077647059,0.1454901961,0.9343137255,0.7878431373,,-0.7160054,-1.041664,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00910,,1,03_OPT/00/NSGA1_000/DES_00910,
0.2766666667,0.54,0.3694117647,0.4407843137,0.5188235294,0.48,0.1189019608,1.788235294,0.4454901961,0.5560784314,0.8929411765,0.3349019608,0.6541176471,1.207843137,0.5345882353,0.1592156863,0.9225490196,0.7760784314,,0.2652231,0.2741318,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00911,,1,03_OPT/00/NSGA1_000/DES_00911,
0.2966666667,0.28,0.3788235294,0.4580392157,0.3294117647,0.4705882353,0.0862745098,-4.635294118,0.06588235294,0.4525490196,0.9270588235,0.3121568627,0.6643137255,0.9019607843,0.4583529412,0.151372549,0.8931372549,0.7784313725,,-0.5471567,-0.9977508,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00912,,1,03_OPT/00/NSGA1_000/DES_00912,
0.4066666667,0.31,0.5623529412,0.4392156863,0.6231372549,0.52,0.09698039216,8.376470588,0.351372549,0.3709803922,0.9064705882,0.3796078431,0.6078431373,0.8705882353,0.6051764706,0.1392156863,0.8833333333,0.8356862745,,-0.7752714,-0.6950243,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00913,,1,03_OPT/00/NSGA1_000/DES_00913,
0.5366666667,0.62,0.5317647059,0.4611764706,0.488627451,0.3270588235,0.1331764706,6.4,0.1819607843,0.4290196078,0.9852941176,0.2901960784,0.6462745098,0.8078431373,0.5035294118,0.137254902,0.8931372549,0.8207843137,,1.212991,1.28695,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00914,,1,03_OPT/00/NSGA1_000/DES_00914,
0.4233333333,0.4466666667,0.5129411765,0.5615686275,0.07137254902,0.4588235294,0.1183921569,6.4,0.3890196078,0.44,0.8923529412,0.3098039216,0.6329411765,0.8078431373,0.5303529412,0.151372549,0.9431372549,0.7431372549,,-0.1438964,-0.751701,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00915,,1,03_OPT/00/NSGA1_000/DES_00915,
0.6866666667,0.31,0.5552941176,0.4768627451,0.4611764706,0.4258823529,0.1117647059,11.01176471,0.5866666667,0.4792156863,0.9552941176,0.3521568627,0.7443137255,0.9490196078,0.4625882353,0.1643137255,0.9401960784,0.8145098039,,-0.518616,-0.2348405,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00916,,1,03_OPT/00/NSGA1_000/DES_00916,
0.2766666667,0.8033333333,0.5341176471,0.4125490196,0.4474509804,0.5811764706,0.098,-6.776470588,0.3074509804,0.5905882353,0.9070588235,0.3937254902,0.6415686275,1.184313725,0.6842352941,0.1603921569,0.9382352941,0.7941176471,,-0.2499684,-0.03392668,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00917,,1,03_OPT/00/NSGA1_000/DES_00917,
0.5533333333,0.63,0.5882352941,0.4109803922,0.3788235294,0.4188235294,0.1010588235,2.447058824,0.6149019608,0.4478431373,0.9082352941,0.3890196078,0.6760784314,0.7294117647,0.7181176471,0.1549019608,0.9215686275,0.8498039216,,-0.244709,-0.2422748,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00918,,1,03_OPT/00/NSGA1_000/DES_00918,
0.5066666667,0.4666666667,0.4541176471,0.4768627451,0.5160784314,0.3129411765,0.1214509804,6.894117647,0.5458823529,0.5043137255,0.93,0.2964705882,0.6682352941,0.7607843137,0.5049411765,0.1450980392,0.8843137255,0.7698039216,,0.3079946,-0.02028859,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00919,,1,03_OPT/00/NSGA1_000/DES_00919,
0.3333333333,0.2266666667,0.4211764706,0.4533333333,0.4858823529,0.3882352941,0.09290196078,5.247058824,0.2666666667,0.5592156863,0.9870588235,0.382745098,0.6250980392,0.02352941176,0.5218823529,0.1835294118,0.9480392157,0.7807843137,,-0.5837348,-0.8972006,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00921,,1,03_OPT/00/NSGA1_000/DES_00921,
0.2633333333,0.2633333333,0.5647058824,0.5035294118,0.488627451,0.4305882353,0.1255294118,5.576470588,0.2980392157,0.4682352941,0.9917647059,0.368627451,0.631372549,0.6196078431,0.4611764706,0.1341176471,0.9147058824,0.8176470588,,-0.1024264,0.2740547,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00922,,1,03_OPT/00/NSGA1_000/DES_00922,
0.1666666667,0.49,0.3858823529,0.4407843137,0.4090196078,0.2611764706,0.1071764706,7.058823529,0.2760784314,0.5498039216,0.9876470588,0.2509803922,0.6682352941,0.4392156863,0.4583529412,0.1917647059,0.9166666667,0.7745098039,,0.3342942,-0.3535916,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00923,,1,03_OPT/00/NSGA1_000/DES_00923,
0.3633333333,0.76,0.4117647059,0.5301960784,0.6039215686,0.5247058824,0.111254902,0.3058823529,0.1819607843,0.4823529412,0.8823529412,0.3121568627,0.608627451,1.262745098,0.6672941176,0.1419607843,0.9470588235,0.8325490196,,-0.272564,0.2847847,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00924,,1,03_OPT/00/NSGA1_000/DES_00924,
0.57,0.32,0.5670588235,0.448627451,0.3733333333,0.4611764706,0.1194117647,3.929411765,0.2384313725,0.5764705882,0.9929411765,0.2878431373,0.6658823529,0.4235294118,0.4978823529,0.1356862745,0.918627451,0.8333333333,,-0.1147332,0.1744698,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00925,,1,03_OPT/00/NSGA1_000/DES_00925,
0.5,0.3466666667,0.3670588235,0.462745098,0.3321568627,0.4352941176,0.07556862745,5.576470588,0.3639215686,0.4729411765,0.9658823529,0.3521568627,0.6211764706,0.8862745098,0.4484705882,0.182745098,0.9264705882,0.7807843137,,-0.6301047,-1.030022,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00926,,1,03_OPT/00/NSGA1_000/DES_00926,
0.4333333333,0.3366666667,0.1458823529,0.4329411765,0.3925490196,0.5388235294,0.1357254902,-7.105882353,0.1976470588,0.5811764706,0.9694117647,0.3333333333,0.6815686275,0.09411764706,0.5275294118,0.1615686275,0.9490196078,0.8058823529,,0.2839261,0.3431701,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00927,,1,03_OPT/00/NSGA1_000/DES_00927,
0.41,0.51,0.5529411765,0.4611764706,0.422745098,0.5388235294,0.09647058824,5.905882353,0.4203921569,0.4101960784,0.9011764706,0.3929411765,0.6282352941,0.6588235294,0.6715294118,0.1419607843,0.9107843137,0.8333333333,,-0.7320125,-0.7527335,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00928,,1,03_OPT/00/NSGA1_000/DES_00928,
0.3433333333,0.6133333333,0.4588235294,0.4298039216,0.6149019608,0.5341176471,0.1326666667,9.035294118,0.3858823529,0.5262745098,0.9317647059,0.3333333333,0.6462745098,0.768627451,0.5176470588,0.168627451,0.912745098,0.7650980392,,0.4304624,0.3032659,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00929,,1,03_OPT/00/NSGA1_000/DES_00929,
0.5666666667,0.34,0.48,0.5207843137,0.3074509804,0.5270588235,0.09596078431,8.211764706,0.5145098039,0.4917647059,0.8911764706,0.3639215686,0.6203921569,0.8156862745,0.704,0.1494117647,0.9039215686,0.802745098,,-0.5209506,-0.8403186,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00930,,1,03_OPT/00/NSGA1_000/DES_00930,
0.42,0.7333333333,0.3976470588,0.4815686275,0.6917647059,0.5905882353,0.09901960784,3.105882353,0.3952941176,0.568627451,0.8823529412,0.3631372549,0.6368627451,1.215686275,0.5190588235,0.1031372549,0.8960784314,0.8380392157,,-0.8321594,-0.01756432,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00931,,1,03_OPT/00/NSGA1_000/DES_00931,
0.5166666667,0.2366666667,0.4564705882,0.5474509804,0.628627451,0.5482352941,0.1265490196,11.83529412,0.288627451,0.5278431373,0.9029411765,0.2611764706,0.7050980392,1.082352941,0.4625882353,0.1403921569,0.9156862745,0.7949019608,,-0.3622922,0.03552012,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00932,,1,03_OPT/00/NSGA1_000/DES_00932,
0.6833333333,0.4533333333,0.3647058824,0.5066666667,0.5956862745,0.4658823529,0.07607843137,9.858823529,0.7435294118,0.5011764706,0.8711764706,0.3662745098,0.648627451,1.090196078,0.5712941176,0.1494117647,0.9411764706,0.7815686275,,-0.8108773,-1.118883,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00933,,1,03_OPT/00/NSGA1_000/DES_00933,
0.4333333333,0.3633333333,0.5505882353,0.4564705882,0.2141176471,0.4847058824,0.1449019608,2.447058824,0.6211764706,0.4839215686,0.8917647059,0.3419607843,0.622745098,0.5647058824,0.6898823529,0.1607843137,0.9254901961,0.757254902,,0.8029136,0.5012065,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00934,,1,03_OPT/00/NSGA1_000/DES_00934,
0.45,0.4366666667,0.4352941176,0.5254901961,0.1784313725,0.3552941176,0.07505882353,-7.929411765,0.4580392157,0.3207843137,0.9564705882,0.2933333333,0.6329411765,1.450980392,0.4809411765,0.1725490196,0.9254901961,0.811372549,,-0.6674665,-1.080704,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00936,,1,03_OPT/00/NSGA1_000/DES_00936,
0.5033333333,0.3,0.5717647059,0.4517647059,0.1482352941,0.5482352941,0.1408235294,8.211764706,0.6305882353,0.457254902,0.8723529412,0.2768627451,0.6337254902,0.2039215686,0.6475294118,0.1654901961,0.9196078431,0.7643137255,,0.1423185,-0.4304213,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00937,,1,03_OPT/00/NSGA1_000/DES_00937,
0.4833333333,0.22,0.3529411765,0.5098039216,0.5298039216,0.5952941176,0.08321568627,2.611764706,0.2854901961,0.4854901961,0.9570588235,0.382745098,0.6478431373,0.6901960784,0.4498823529,0.1745098039,0.9362745098,0.7690196078,,-0.6409385,-1.011717,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00938,,1,03_OPT/00/NSGA1_000/DES_00938,
0.5566666667,0.1866666667,0.5764705882,0.4752941176,0.3705882353,0.5011764706,0.1255294118,6.564705882,0.3482352941,0.537254902,0.89,0.2666666667,0.7443137255,0.9098039216,0.5402352941,0.1349019608,0.8980392157,0.7878431373,,-0.02469922,-0.1235566,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00939,,1,03_OPT/00/NSGA1_000/DES_00939,
0.18,0.1666666667,0.5670588235,0.511372549,0.6066666667,0.5082352941,0.08117647059,7.552941176,0.5552941176,0.5592156863,0.9441176471,0.3874509804,0.6392156863,0.6823529412,0.56,0.1584313725,0.9058823529,0.828627451,,-0.9412012,-0.8716326,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00940,,1,03_OPT/00/NSGA1_000/DES_00940,
0.16,0.2533333333,0.3011764706,0.4219607843,0.4996078431,0.4470588235,0.08015686275,-0.6823529412,0.3419607843,0.5278431373,0.9964705882,0.3803921569,0.6094117647,0.6980392157,0.4752941176,0.1607843137,0.9333333333,0.8145098039,,-0.9901081,-1.088097,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00942,,1,03_OPT/00/NSGA1_000/DES_00942,
0.72,0.47,0.5411764706,0.4407843137,0.6560784314,0.5552941176,0.1234901961,-10.56470588,0.2854901961,0.3725490196,0.8994117647,0.3262745098,0.6611764706,0.8078431373,0.7717647059,0.1556862745,0.9421568627,0.7956862745,,-0.090986,-0.1046303,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00943,,1,03_OPT/00/NSGA1_000/DES_00943,
0.4866666667,0.1666666667,0.2352941176,0.5301960784,0.5270588235,0.4164705882,0.04498039216,-0.5176470588,0.1411764706,0.5011764706,0.9982352941,0.3945098039,0.6682352941,0.7294117647,0.5924705882,0.1807843137,0.9352941176,0.7980392157,,-0.4647721,-1.036567,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00944,,1,03_OPT/00/NSGA1_000/DES_00944,
0.43,0.1933333333,0.4611764706,0.4047058824,0.351372549,0.4258823529,0.08474509804,7.717647059,0.6274509804,0.4447058824,0.9211764706,0.3231372549,0.7082352941,0.8470588235,0.5162352941,0.1737254902,0.881372549,0.8458823529,,-0.7566985,-0.9343641,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00947,,1,03_OPT/00/NSGA1_000/DES_00947,
0.1666666667,0.49,0.3858823529,0.4564705882,0.4090196078,0.3129411765,0.1071764706,6.070588235,0.2760784314,0.5498039216,0.9876470588,0.2509803922,0.6682352941,0.9647058824,0.4583529412,0.1764705882,0.9166666667,0.7745098039,,0.1614525,-0.1638618,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00949,,1,03_OPT/00/NSGA1_000/DES_00949,
0.5533333333,0.55,0.3952941176,0.4439215686,0.422745098,0.5247058824,0.1219607843,-5.623529412,0.222745098,0.5325490196,0.9288235294,0.3223529412,0.662745098,0.5882352941,0.4569411765,0.157254902,0.9117647059,0.797254902,,0.007680624,-0.004772841,NSGA_TANDEM/gen001/03_OPT/00/NSGA1_000/DES_00950,,1,03_OPT/00/NSGA1_000/DES_00950,
